2.611150955887188161e+02,6.500000000000000000e+02,8.125000000000000000e+01,6.431815381773069475e+02,2.437500000000000000e+02,3.594915540988076259e+02,4.030097850199799581e+01,5.687500000000000000e+02,7.109972991225858152e+01,7.427085727740917775e+01,6.548674707385785609e+01,2.079557541266434939e-01,-7.497676151194087879e+01
6.169393251751241678e+02,1.412415088175679614e+02,8.125000000000000000e+01,4.062500000000000000e+02,5.687500000000000000e+02,1.625000000000000000e+02,5.607973762612206201e+02,1.904428682945314790e+02,5.507340613486813652e+01,7.135949306174069307e+01,7.434879453519167214e+01,-1.302494998841222384e-01,-1.158295255086736404e+02
1.159621671899167268e+02,0.000000000000000000e+00,5.687500000000000000e+02,6.130813236128281005e+02,4.875000000000000000e+02,5.365692666847472765e+02,5.774327785563222051e+02,8.125000000000000000e+01,9.813043234721128272e+01,5.709033606166720887e+01,7.909934954190590872e+01,3.266218241307765613e-01,4.679681063662658147e+01
6.500000000000000000e+02,2.437500000000000000e+02,1.315431588545379427e+01,2.552767550689830500e+02,4.014651937560537363e+02,2.046103237162740811e+02,4.875000000000000000e+02,8.125000000000000000e+01,6.847009529903095881e+01,7.991682653442909157e+01,9.763169140965784720e+01,3.746282464325439432e-01,-6.336784860873157044e+01
0.000000000000000000e+00,5.541316269771668246e+00,1.409911271205440642e+02,4.875000000000000000e+02,5.493866320793098339e+02,5.687500000000000000e+02,8.125000000000000000e+01,6.297759026239072000e+02,5.895126351455370894e+01,7.953625724577722167e+01,8.136384000300557773e+01,-2.847144573142593726e-01,8.846184820671759041e+01
2.855507849319400862e+02,6.500000000000000000e+02,1.623664571303097546e+02,1.625000000000000000e+02,1.625000000000000000e+02,7.339525338280600053e+00,4.062500000000000000e+02,5.525384618350079791e+02,5.985941811343752050e+01,8.656115481233646847e+01,5.558755720219294716e+01,3.759934671201376477e-01,-4.085721160383928918e+01
2.664741303937015005e+02,1.625000000000000000e+02,4.062500000000000000e+02,3.268572990659487232e+02,2.437500000000000000e+02,1.656644373296953461e+02,4.781271495879163353e+02,6.500000000000000000e+02,7.209261206919609322e+01,5.638558489035304433e+01,9.644494932000763754e+01,-1.894209254522069286e-01,-7.487868374409514161e+01
6.060568681464200154e+02,1.625000000000000000e+02,3.745394027503292591e+02,4.875000000000000000e+02,8.125000000000000000e+01,2.923422235950786785e+02,6.500000000000000000e+02,5.914338955483151494e+02,5.611478014233583167e+01,8.050301916653290846e+01,5.473934197965461834e+01,2.012225805757647812e-01,-5.639969840793715150e+01
5.687500000000000000e+02,5.923564613116072906e+02,2.437500000000000000e+02,6.464215038250230805e+01,6.663422024925813503e+01,5.687500000000000000e+02,1.419303721201044652e+02,8.125000000000000000e+01,9.152137447121401692e+01,8.206085472268374303e+01,8.135987827902667391e+01,3.678755118502584076e-01,1.083981237000256357e+02
1.095397001637875292e+02,2.277601227549598661e+01,6.500000000000000000e+02,1.625000000000000000e+02,1.625000000000000000e+02,4.875000000000000000e+02,2.553676887894612548e+02,4.885002707238253947e+02,6.776304611666272137e+01,8.038180338108134038e+01,9.940244291562441958e+01,2.658855029902404965e-01,-6.235661622686686201e+01
