-1.604881064064215823e-01,0.000000000000000000e+00,-2.244472481569487199e-02,1.920000000000000040e-01,-3.628243067818971018e-02,1.152000000000000135e+00,7.563897361136769776e-03,1.884000000000000119e+00,1.993114274034027064e-03,3.216000000000000192e+00,1.375393625303455297e-02,8.711999999999999744e+00,-1.780428136630173713e-02,1.325999999999999979e+01,1.263956481977515124e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-1.697975787519724999e+00,0.000000000000000000e+00,3.414393066263382570e-01,5.999999999999999778e-01,-3.619218123019024569e-02,1.463999999999999968e+00,2.512412362087908593e-02,2.724000000000000199e+00,-1.891414020547641829e-03,3.744000000000000217e+00,8.545945580113486865e-04,6.504000000000000448e+00,-1.179124846367271984e-03,1.064400000000000013e+01,1.129481592270441780e-03,1.228800000000000026e+01,-1.257511580275257577e-02,1.692000000000000171e+01,1.133571427328126588e-02,inf,inf,inf,inf,inf,inf,inf,inf
-2.297908463849603677e+00,0.000000000000000000e+00,3.846240514981750236e-01,5.640000000000000568e-01,-1.175404283725670906e-01,1.620000000000000107e+00,2.296529870692422606e-02,2.676000000000000156e+00,-3.068025095857702250e-03,4.200000000000000178e+00,9.660739333068404239e-03,1.117200000000000060e+01,-1.100343698429689931e-02,1.561200000000000010e+01,8.563365432252733472e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.426370676966203899e+00,0.000000000000000000e+00,-2.500728499331910659e-01,5.280000000000000249e-01,4.189796104749269473e-02,1.404000000000000137e+00,-2.421528653924275021e-02,2.520000000000000018e+00,1.110352421800831239e-03,3.612000000000000099e+00,-4.197197595258059591e-03,7.331999999999999851e+00,4.587541696247353384e-04,7.980000000000000426e+00,5.597697296468790356e-05,9.672000000000000597e+00,1.735001489868128952e-02,1.272000000000000064e+01,-1.137032611491785479e-02,inf,inf,inf,inf,inf,inf,inf,inf
1.277346392283082444e-01,0.000000000000000000e+00,-7.559841538355030997e-03,3.119999999999999996e-01,9.479618034270191271e-03,1.199999999999999956e+00,-4.668680470522144389e-03,2.387999999999999901e+00,7.689825615007978747e-04,3.335999999999999854e+00,-2.335327515965905419e-06,3.911999999999999922e+00,1.869626600392246274e-04,5.639999999999999680e+00,-5.969795529593991887e-03,9.359999999999999432e+00,4.666059964519898590e-04,9.576000000000000512e+00,4.496090307308768931e-04,1.148399999999999999e+01,1.873099156778163660e-02,1.583999999999999986e+01,-1.414319904367349404e-02,inf,inf,inf,inf
1.407316838241292167e+00,0.000000000000000000e+00,-2.865770933739777426e-01,5.879999999999999671e-01,2.654413884474461291e-02,1.415999999999999925e+00,-1.951119062719060965e-02,2.700000000000000178e+00,1.479016443653494032e-03,3.995999999999999996e+00,-9.852893897175269994e-04,5.855999999999999872e+00,1.284512862115261972e-02,1.012800000000000011e+01,-7.139098656045551189e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.669649153637241756e+00,0.000000000000000000e+00,-3.645150680351730843e-01,6.239999999999999991e-01,3.453320621344081742e-02,1.475999999999999979e+00,-2.635151191251645930e-02,2.760000000000000231e+00,1.306503860962937103e-03,3.684000000000000163e+00,-9.443593170547376911e-04,6.695999999999999730e+00,3.021077327577852915e-03,1.200000000000000000e+01,-7.553852884145118886e-03,1.215600000000000058e+01,-7.553383501405670775e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-1.376025126849725666e+00,0.000000000000000000e+00,2.072198568246905737e-01,4.919999999999999929e-01,-6.499594818994335055e-02,1.451999999999999957e+00,2.952901807511912335e-02,2.736000000000000210e+00,-1.128982385314729721e-03,3.564000000000000057e+00,7.540617230259282888e-04,6.432000000000000384e+00,-1.450579781455368575e-02,1.108800000000000097e+01,1.117132596853541958e-02,1.259999999999999964e+01,5.404983649145531956e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2.158221524060958352e+00,0.000000000000000000e+00,-5.031557146200923425e-01,6.840000000000000524e-01,3.502917213769622673e-02,1.548000000000000043e+00,-2.530800890256506425e-02,2.879999999999999893e+00,3.249100416553050725e-03,3.359999999999999876e+00,2.680530860110586465e-03,4.512000000000000455e+00,5.678731138636333546e-03,8.976000000000000867e+00,-1.168797822808530402e-02,1.400399999999999956e+01,9.943070887006629638e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.953677355755389033e+00,0.000000000000000000e+00,-4.592815536598469084e-01,6.720000000000000417e-01,2.974137397473653605e-02,1.512000000000000011e+00,-2.926965775240972234e-02,2.903999999999999915e+00,1.605256238769820973e-03,3.576000000000000068e+00,5.183120595665130113e-04,5.448000000000000398e+00,1.484099031366975345e-02,8.976000000000000867e+00,-6.128075567796606796e-03,1.578000000000000114e+01,4.249251107977818531e-04,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-4.735149810098625567e-01,0.000000000000000000e+00,2.202139079484561821e-02,3.119999999999999996e-01,-4.111070445163167442e-02,1.199999999999999956e+00,1.519197193469516358e-02,2.375999999999999890e+00,-5.340014261375640447e-03,6.815999999999999837e+00,9.849766283158546340e-03,1.294800000000000040e+01,-1.512395524789473568e-02,1.733999999999999986e+01,1.114543388450663780e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.864150719887797125e+00,0.000000000000000000e+00,-3.864010971027720398e-01,6.239999999999999991e-01,3.763455403966366880e-02,1.487999999999999989e+00,-2.412465009474607999e-02,2.748000000000000220e+00,2.647710197743919497e-03,3.768000000000000238e+00,-2.716038999866532172e-04,4.560000000000000497e+00,3.996566559097182729e-04,6.036000000000000476e+00,-2.156706640512151118e-03,9.660000000000000142e+00,2.363069971303225760e-04,1.043999999999999950e+01,-3.088387016195209725e-04,1.216800000000000104e+01,1.478654171992074655e-02,1.675199999999999889e+01,-1.219132032971315116e-02,inf,inf,inf,inf
3.406143503953950602e-01,0.000000000000000000e+00,-1.080202360198809913e-01,7.680000000000000160e-01,3.718160291082989177e-02,1.991999999999999993e+00,-3.766985910235264370e-03,2.903999999999999915e+00,5.683805022365101686e-05,3.648000000000000131e+00,-9.329732317416873904e-04,4.991999999999999993e+00,1.727623096901208808e-03,8.088000000000000966e+00,-1.550963163533166647e-04,8.916000000000000369e+00,4.730976242848554327e-04,1.062000000000000099e+01,-1.458752615330636583e-02,1.512000000000000099e+01,1.125501659929252496e-02,inf,inf,inf,inf,inf,inf
3.865709373357510970e-01,0.000000000000000000e+00,-1.086138996049164640e-01,7.439999999999999947e-01,3.123710385219500077e-02,1.860000000000000098e+00,-6.424282880106873574e-04,2.772000000000000242e+00,3.301466825530541358e-03,4.259999999999999787e+00,-1.541936492953617423e-03,5.663999999999999702e+00,3.803979069666291700e-03,1.063199999999999967e+01,-5.502726447656265674e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-5.457062068540385197e-02,0.000000000000000000e+00,6.508989536593159930e-02,9.000000000000000222e-01,-1.926133533215237600e-02,2.040000000000000036e+00,4.254134666700605874e-03,4.020000000000000462e+00,-3.877014982823602258e-03,8.987999999999999545e+00,1.072554045058786779e-02,1.237199999999999989e+01,-1.064050458936114524e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.348966059134759643e+00,0.000000000000000000e+00,-2.220151055038818433e-01,5.280000000000000249e-01,6.203392123968563127e-02,1.500000000000000000e+00,-2.304087884575095613e-02,2.879999999999999893e+00,5.865221513328165021e-03,6.240000000000000213e+00,3.190425392334775441e-04,6.347999999999999865e+00,3.208701289577024361e-04,8.220000000000000639e+00,-1.464247720881614416e-02,1.131600000000000072e+01,1.329548276520894738e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
6.157809570347579919e-01,0.000000000000000000e+00,-9.670714056939327952e-02,5.280000000000000249e-01,3.497856342059205148e-02,1.548000000000000043e+00,-6.347072360070541569e-03,2.676000000000000156e+00,3.079832995945404068e-03,5.280000000000000249e+00,-4.893883680074360455e-04,5.663999999999999702e+00,-4.337953936691487148e-04,7.560000000000000497e+00,-1.217708175504988478e-02,1.269599999999999973e+01,1.715195199004735868e-02,1.769999999999999929e+01,-1.225424750295849886e-02,inf,inf,inf,inf,inf,inf,inf,inf
-2.046551499541203079e+00,0.000000000000000000e+00,4.555220283931833425e-01,6.720000000000000417e-01,-4.453331380964581365e-02,1.548000000000000043e+00,1.893114650365387147e-02,2.724000000000000199e+00,-5.309501899784377539e-03,6.660000000000000142e+00,1.079865677698188531e-02,8.663999999999999702e+00,-3.189133096192108777e-03,1.001999999999999957e+01,3.105089849774015157e-03,1.520400000000000063e+01,-3.160927370860124302e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
9.640036040608594980e-01,0.000000000000000000e+00,-1.424783053716480452e-01,4.440000000000000058e-01,3.159491581324865711e-02,1.308000000000000052e+00,-2.851245185095987317e-02,2.640000000000000124e+00,5.136056570587585164e-04,3.395999999999999908e+00,-8.204121384580411120e-04,6.227999999999999758e+00,1.019244372471776738e-02,1.237199999999999989e+01,-1.715167433864532229e-02,1.629599999999999937e+01,1.259166730923799715e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.547339174967882203e+00,0.000000000000000000e+00,-3.097012885686890038e-01,5.879999999999999671e-01,3.309459784598960119e-02,1.439999999999999947e+00,-2.759314944405248313e-02,2.748000000000000220e+00,5.780807772460808862e-04,3.588000000000000078e+00,-1.325556532732464999e-03,4.895999999999999908e+00,6.717108832081499035e-04,5.195999999999999730e+00,6.217999033224497468e-04,7.032000000000000028e+00,1.698349354952883791e-02,1.099200000000000088e+01,-1.235637554098414567e-02,1.664400000000000190e+01,7.496234422076637587e-03,inf,inf,inf,inf,inf,inf
1.620584422549272263e+00,0.000000000000000000e+00,-3.006896431740639364e-01,5.879999999999999671e-01,7.106234829893201543e-02,1.596000000000000085e+00,-2.416935865681985734e-02,4.524000000000000021e+00,1.509851942688082010e-02,8.268000000000000682e+00,-6.861690014214620083e-03,1.276800000000000068e+01,-6.377547176619804406e-04,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-1.386681464830596067e+00,0.000000000000000000e+00,2.251446646202697188e-01,5.280000000000000249e-01,-6.480826187601522459e-02,1.475999999999999979e+00,1.876231611098192267e-02,2.652000000000000135e+00,-5.998296746846587361e-03,7.116000000000000547e+00,8.281048777995623708e-03,1.296000000000000085e+01,-7.624515535172520127e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.169187612348803418e+00,0.000000000000000000e+00,-1.875650665738516909e-01,5.040000000000000036e-01,4.287472086932524185e-02,1.380000000000000115e+00,-2.049567275178040132e-02,2.568000000000000060e+00,3.963016297482669335e-03,5.639999999999999680e+00,-1.190226777361843777e-02,1.028400000000000070e+01,2.318477843656827075e-02,1.420800000000000018e+01,-1.675255804922894456e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-1.817413956002549513e+00,0.000000000000000000e+00,4.006670696899007900e-01,6.360000000000000098e-01,-3.070181639544861119e-02,1.475999999999999979e+00,2.820341842811872890e-02,2.796000000000000263e+00,-2.156126434529788850e-03,3.347999999999999865e+00,-1.011246056970772867e-03,4.884000000000000341e+00,-1.909854106124224751e-02,7.044000000000000483e+00,6.344291135545490797e-03,8.352000000000000313e+00,-9.490615248357513146e-04,1.232399999999999984e+01,4.527534527613901079e-03,inf,inf,inf,inf,inf,inf,inf,inf
-3.520017608388895103e-01,0.000000000000000000e+00,8.323357768851251393e-02,6.480000000000000204e-01,-1.319247306305960932e-02,1.667999999999999927e+00,9.187302385905498150e-03,5.903999999999999915e+00,-2.071999106162362297e-02,9.072000000000000952e+00,1.167121433591299454e-02,1.335599999999999987e+01,-4.090353218708148511e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.801377943833823325e+00,0.000000000000000000e+00,-4.247884156887665186e-01,6.480000000000000204e-01,2.738490585804125715e-02,1.487999999999999989e+00,-2.990879612332819279e-02,4.548000000000000043e+00,9.236455200595230716e-03,8.615999999999999659e+00,-3.571916170143082415e-03,1.016399999999999970e+01,7.941436205547680290e-04,1.367999999999999972e+01,-1.473058539694591118e-04,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8.981782163285308984e-01,0.000000000000000000e+00,-1.515800192744119479e-01,5.400000000000000355e-01,4.081654273700868057e-02,1.524000000000000021e+00,-1.684683958702491019e-02,2.796000000000000263e+00,-2.941655744990665780e-04,3.648000000000000131e+00,-1.431115096034399131e-03,7.860000000000000320e+00,8.977789774670869027e-03,1.217999999999999972e+01,-3.520845718208854246e-03,1.362000000000000099e+01,1.195931302672957998e-03,1.812000000000000099e+01,-3.281944718818937713e-03,inf,inf,inf,inf,inf,inf,inf,inf
5.698143682108200991e-01,0.000000000000000000e+00,-7.946549472888823906e-02,4.440000000000000058e-01,2.239734907030412753e-02,1.344000000000000083e+00,-1.784751336000359873e-02,2.867999999999999883e+00,-6.933743587214774009e-04,3.096000000000000085e+00,-7.198244552302002002e-04,6.096000000000000085e+00,1.804751702378147582e-02,9.096000000000000085e+00,-8.418026033820472792e-03,1.382399999999999984e+01,1.446923216003965064e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
4.382239368639050392e-01,0.000000000000000000e+00,-8.696464285822887164e-02,5.999999999999999778e-01,1.765532799735365296e-02,1.764000000000000012e+00,-6.441762421555836428e-03,7.140000000000000568e+00,8.181008420282551846e-03,1.183200000000000074e+01,-3.350338506624801586e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-2.155023871364352139e+00,0.000000000000000000e+00,4.595952182325542257e-01,6.600000000000000311e-01,-4.923470823296945131e-02,1.560000000000000053e+00,1.679608241223092685e-02,2.652000000000000135e+00,-4.166676908796411623e-03,4.908000000000000362e+00,1.009204568288653812e-02,8.903999999999999915e+00,-3.870987759990170834e-03,1.039199999999999946e+01,3.179669795289944128e-03,1.534800000000000075e+01,-3.173292614202515970e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
9.081268360254731720e-01,0.000000000000000000e+00,-1.786287617761336266e-01,6.360000000000000098e-01,6.004902564746554539e-02,1.752000000000000002e+00,-5.504796014327925299e-03,2.736000000000000210e+00,2.989442973891488428e-03,5.483999999999999986e+00,-1.671330242710677635e-02,1.042800000000000082e+01,1.274004967185914973e-02,1.706400000000000006e+01,-8.478722843689534203e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-2.548435139503136826e-01,0.000000000000000000e+00,2.436824688267011374e-02,2.999999999999999889e-01,-8.362982559301943009e-03,1.044000000000000039e+00,1.458388285163647081e-02,2.136000000000000121e+00,-1.861925462329948149e-03,3.228000000000000203e+00,2.314311466423847347e-03,4.788000000000000256e+00,2.109206393947701417e-04,5.291999999999999815e+00,3.382118585067116212e-04,7.080000000000000071e+00,-1.109465167851026064e-02,1.029599999999999937e+01,5.004194725915740716e-03,inf,inf,inf,inf,inf,inf,inf,inf
7.268537408271329332e-03,0.000000000000000000e+00,8.965165993387190849e-03,9.599999999999999645e-01,-2.043728591018405087e-03,2.088000000000000078e+00,1.446756899348765812e-03,4.655999999999999694e+00,-1.665097640911154266e-04,5.328000000000000291e+00,2.862091891627894941e-05,7.044000000000000483e+00,-8.067743949677592258e-03,1.064400000000000013e+01,1.938773091819671196e-02,1.450800000000000090e+01,-1.571322295622688825e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
6.893605135348697122e-01,0.000000000000000000e+00,-9.670858894974017350e-02,4.680000000000000271e-01,3.152684204604119106e-02,1.392000000000000126e+00,-1.540692535058473499e-02,3.264000000000000234e+00,1.297598182013305450e-02,7.703999999999999737e+00,-2.736678629461049631e-02,9.816000000000000725e+00,1.256831495337743833e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
3.537092667379882482e-01,0.000000000000000000e+00,-5.584775702776408751e-02,4.560000000000000164e-01,8.470655115929382958e-03,1.320000000000000062e+00,-1.396312962155341064e-02,5.291999999999999815e+00,1.877581539882587289e-02,9.720000000000000639e+00,-1.151172768067424551e-02,1.461599999999999966e+01,5.213935423450828492e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-1.187145373215442890e+00,0.000000000000000000e+00,2.133968345686569623e-01,5.760000000000000675e-01,-5.697179811125040877e-02,1.596000000000000085e+00,1.822339323539593284e-02,2.831999999999999851e+00,-5.481899490698961645e-04,3.816000000000000281e+00,1.365084652364564194e-03,8.759999999999999787e+00,-3.184794373835372287e-03,1.339199999999999946e+01,2.549097973455702933e-03,1.483200000000000074e+01,-1.733871257625612533e-02,1.690800000000000125e+01,1.393220316728572411e-02,inf,inf,inf,inf,inf,inf,inf,inf
-5.515325660398403551e-01,0.000000000000000000e+00,5.987779749287665959e-02,4.319999999999999951e-01,-3.804821373847052518e-02,1.415999999999999925e+00,6.061494329857253227e-03,2.423999999999999932e+00,-3.473430512251935755e-03,5.208000000000000185e+00,1.267188046302224202e-02,1.010400000000000098e+01,-5.659248459546398734e-03,1.374000000000000021e+01,-1.679537374701362430e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-2.340852545443546706e+00,0.000000000000000000e+00,5.108142121504657407e-01,6.600000000000000311e-01,-2.809587219634203381e-02,1.500000000000000000e+00,2.993486344324175832e-02,2.927999999999999936e+00,-2.232234979898370386e-03,3.324000000000000288e+00,-1.859303160680279713e-03,5.028000000000000469e+00,-1.607006520879018449e-02,1.032000000000000028e+01,1.069833036008158329e-02,1.720800000000000196e+01,-7.197631171683866250e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.591590723385320816e+00,0.000000000000000000e+00,-2.494487714678019497e-01,5.160000000000000142e-01,7.672316621795713387e-02,1.500000000000000000e+00,-2.829878488398403225e-02,2.724000000000000199e+00,1.659308368458699929e-03,3.756000000000000227e+00,-1.626031640870027190e-03,7.751999999999999780e+00,2.570773320235547870e-03,8.243999999999999773e+00,2.287946145165818939e-03,9.599999999999999645e+00,1.025637842572296558e-02,1.323600000000000065e+01,-7.613850996921366771e-03,inf,inf,inf,inf,inf,inf,inf,inf
-3.937140507464589878e-01,0.000000000000000000e+00,1.285158436103868984e-01,7.680000000000000160e-01,-2.327105388852550305e-02,1.824000000000000066e+00,1.008063698377267142e-02,4.608000000000000540e+00,-2.681686361208847347e-02,5.903999999999999915e+00,6.208423918987683934e-03,7.092000000000000526e+00,-1.756144346343247115e-03,1.348799999999999955e+01,2.571042680777786953e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.681811904880555320e+00,0.000000000000000000e+00,-3.179307194327753439e-01,6.119999999999999885e-01,9.154423671946435026e-02,1.703999999999999959e+00,-1.541523360049656260e-02,2.796000000000000263e+00,3.405106172028337080e-03,4.500000000000000000e+00,-2.268914551819594533e-02,6.491999999999999993e+00,6.389250339379938179e-03,7.464000000000000412e+00,-5.250423800692798461e-04,9.252000000000000668e+00,1.140501699449436926e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-2.302127001027119313e+00,0.000000000000000000e+00,5.000399408180103977e-01,6.720000000000000417e-01,-3.482614152868112462e-02,1.524000000000000021e+00,2.620989412767474672e-02,2.819999999999999840e+00,-1.495291442726764041e-03,3.792000000000000259e+00,5.392148346355834024e-04,4.235999999999999766e+00,4.392722831036335721e-04,4.596000000000000085e+00,5.037891177751993533e-04,6.168000000000000149e+00,-1.429964201275953604e-02,1.274399999999999977e+01,6.892974840102610370e-03,inf,inf,inf,inf,inf,inf,inf,inf
-1.841984665126093157e+00,0.000000000000000000e+00,3.967617471917354588e-01,6.239999999999999991e-01,-2.398705655858128158e-02,1.415999999999999925e+00,2.716302909405247240e-02,2.879999999999999893e+00,-1.605403776923080075e-02,9.612000000000000099e+00,1.603786179614347454e-02,1.442399999999999949e+01,-1.161607737507872745e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.517922177060210820e-01,0.000000000000000000e+00,3.956403274468636017e-03,2.040000000000000147e-01,1.827648190185184388e-02,1.080000000000000071e+00,-1.262680826625401341e-02,2.351999999999999869e+00,1.100188789662219935e-03,3.455999999999999961e+00,-2.580861368818996768e-04,5.556000000000000050e+00,3.712537970181994332e-03,9.791999999999999815e+00,-1.209561594343617694e-02,1.473600000000000065e+01,1.037144677807568492e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
-1.252272906902917260e+00,0.000000000000000000e+00,2.091767620287183493e-01,5.160000000000000142e-01,-4.234996811572316888e-02,1.392000000000000126e+00,2.095418699895286105e-02,2.592000000000000082e+00,-3.741677234973840842e-03,4.283999999999999808e+00,1.622405172996064029e-03,7.116000000000000547e+00,-1.326238475564131894e-03,8.700000000000001066e+00,1.693600127330661606e-02,1.256400000000000006e+01,-1.470689509704491138e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
8.708901499256729295e-01,0.000000000000000000e+00,-1.572163402528204135e-01,5.640000000000000568e-01,3.740105483407471509e-02,1.548000000000000043e+00,-1.667296663042153182e-02,2.975999999999999979e+00,6.141560053270487315e-04,3.576000000000000068e+00,2.359961190817413837e-04,5.652000000000000135e+00,1.318517807412821971e-02,1.118400000000000105e+01,-1.944515946599963824e-02,1.537199999999999989e+01,1.376724789946436739e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.775905339646707715e+00,0.000000000000000000e+00,-3.414521907908140697e-01,6.119999999999999885e-01,8.754368761943177868e-02,1.667999999999999927e+00,-1.987213505218535237e-02,2.855999999999999872e+00,3.085753333654748035e-03,4.032000000000000028e+00,-5.389730481077803373e-04,5.016000000000000014e+00,3.721785970634887376e-04,6.708000000000000185e+00,-6.792609262234637450e-03,1.179599999999999937e+01,1.748307093843683505e-02,1.641600000000000037e+01,-1.309775104617847026e-02,inf,inf,inf,inf,inf,inf,inf,inf
