1.300000000000000000e+01,-3.622734122118548949e+00,2.280000000000000082e-01,-1.719125207341370143e-01,7.199999999999999734e-01,6.203384434601787178e-02,1.332000000000000073e+00,-1.158888688723307310e-02,2.831999999999999851e+00,1.767321943829942149e-02,6.371999999999999886e+00,-1.100323917455904750e-02,1.283999999999999986e+01,8.143725808812599457e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2.300000000000000000e+01,-5.152298019566760034e-01,5.160000000000000142e-01,8.294827726128269074e-02,1.175999999999999934e+00,-7.221195117996637332e-03,1.776000000000000023e+00,3.677459365495130365e-03,2.532000000000000028e+00,1.501227392595779614e-03,2.688000000000000167e+00,1.508071553656477803e-03,6.815999999999999837e+00,-1.064221011783239709e-03,7.044000000000000483e+00,-1.037237540500424030e-03,8.040000000000000924e+00,-5.204090013879072996e-03,1.180799999999999983e+01,2.887015996044578568e-03,1.270800000000000018e+01,-1.060785274510893383e-02,1.718400000000000105e+01,1.024114842749704324e-02,inf,inf,inf,inf,inf,inf
1.100000000000000000e+01,-2.317500770923885067e+00,3.960000000000000187e-01,-4.836643954656133504e-02,9.120000000000000329e-01,-6.481125367029770198e-03,1.463999999999999968e+00,-1.506599254764525060e-02,7.200000000000000178e+00,1.364802575960766783e-02,1.011599999999999966e+01,-6.029174812315711215e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.700000000000000000e+01,-4.557717969283762827e+00,2.640000000000000124e-01,-2.161090020494541020e-01,7.560000000000000053e-01,9.673475970426059778e-02,1.427999999999999936e+00,-6.818869376485578795e-03,1.943999999999999950e+00,2.764837415350776366e-03,3.276000000000000245e+00,-5.983062430865639103e-03,5.195999999999999730e+00,3.177757068123277656e-03,6.024000000000000021e+00,-2.298415704485982924e-02,8.387999999999999901e+00,1.678804712362861468e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.500000000000000000e+01,2.064644507223267755e+00,2.760000000000000231e-01,1.426984401732110386e-01,7.199999999999999734e-01,-8.517513574643377494e-02,1.380000000000000115e+00,7.530816300252243280e-03,1.967999999999999972e+00,-3.379908792157345840e-03,4.355999999999999872e+00,1.434534792795183564e-03,5.219999999999999751e+00,-6.267977162602989330e-03,9.240000000000000213e+00,7.981357805545048756e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.500000000000000000e+01,-5.502497240666421874e+00,2.640000000000000124e-01,-2.162651565302512180e-01,7.800000000000000266e-01,6.241386736539555197e-02,1.356000000000000094e+00,-6.256649546799780345e-03,2.040000000000000036e+00,1.383637272848626566e-02,6.636000000000000121e+00,-6.022462736872182323e-03,7.403999999999999915e+00,9.833065882578097619e-03,8.880000000000000782e+00,-1.550350408237679591e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
1.700000000000000000e+01,9.172283828992877641e-01,4.199999999999999845e-01,8.280061331825672166e-02,1.116000000000000103e+00,-3.191688356856328592e-03,1.463999999999999968e+00,-6.909092289263304355e-06,2.411999999999999922e+00,-1.270280434121305937e-02,7.943999999999999950e+00,4.017477159506328485e-03,8.375999999999999446e+00,2.137488707516436819e-03,9.240000000000000213e+00,4.300366528364969743e-02,1.112400000000000055e+01,-3.137851403707024589e-02,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2.100000000000000000e+01,-3.227347651442854293e+00,2.280000000000000082e-01,-1.155554955293849884e-01,7.079999999999999627e-01,5.945971893934388214e-02,1.368000000000000105e+00,-1.981688506988259647e-03,1.919999999999999929e+00,4.681244691177595396e-03,4.884000000000000341e+00,-1.965970341652877040e-03,5.267999999999999794e+00,-1.239886520859683665e-03,6.203999999999999737e+00,-2.343427270025701808e-02,8.784000000000000696e+00,9.693969628940951599e-03,9.384000000000000341e+00,3.759625586353686037e-03,1.051200000000000045e+01,1.245743669727523810e-02,inf,inf,inf,inf,inf,inf,inf,inf
1.900000000000000000e+01,-1.787229152040770153e+00,4.199999999999999845e-01,-1.007309822475272731e-01,1.044000000000000039e+00,1.538417584788058512e-02,1.656000000000000139e+00,-1.635731754935832241e-03,2.232000000000000206e+00,5.802636510052979792e-04,3.660000000000000142e+00,-8.188337341689451866e-04,4.584000000000000519e+00,5.392422734901252714e-03,8.567999999999999616e+00,-3.685640759729029263e-03,9.216000000000001080e+00,1.389698905225278912e-02,9.912000000000000810e+00,-8.661577516770236143e-03,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
2.300000000000000000e+01,-4.063985582241131489e+00,2.399999999999999911e-01,-1.618927923229195043e-01,7.319999999999999840e-01,6.936160034470885416e-02,1.380000000000000115e+00,-7.562791982485271222e-03,1.967999999999999972e+00,1.912294435118015766e-03,3.216000000000000192e+00,-3.760431070171956196e-04,3.660000000000000142e+00,1.438407694851072838e-04,4.608000000000000540e+00,-1.258098638407294766e-02,7.416000000000000369e+00,2.351717008462741489e-03,7.524000000000000021e+00,2.332201303897859460e-03,8.544000000000000483e+00,2.969530768976531149e-02,1.178400000000000070e+01,-2.307885641373368796e-02,inf,inf,inf,inf,inf,inf
1.500000000000000000e+01,1.100951992154109327e+00,2.399999999999999911e-01,1.473861355092277448e-01,7.199999999999999734e-01,-7.123295626608233677e-02,1.344000000000000083e+00,1.410304355498817434e-02,2.616000000000000103e+00,-5.609963648345971457e-03,7.355999999999999872e+00,1.803503023311632276e-03,8.256000000000000227e+00,-3.397028002552668867e-03,1.088400000000000034e+01,-5.792277752837062411e-04,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
