5.687500000000000000e+02,2.437500000000000000e+02,1.954776286831770165e+02,4.697605907404795111e+00,6.259216314566457413e+02,4.488354971454703559e+02,2.437500000000000000e+02,6.500000000000000000e+02,8.314666893923477176e+01,7.837137060207393802e+01,8.099119523658964681e+01,-1.103204173494113857e-02,7.702971133924532410e+01
2.301738882128908585e+02,1.625000000000000000e+02,2.327315029130006963e+02,6.500000000000000000e+02,0.000000000000000000e+00,5.500835578325705200e+01,6.500000000000000000e+02,2.200387360262869265e+02,6.592043701826753477e+01,5.293700199116931771e+01,6.293727385668896801e+01,4.480221415546431496e-01,4.783422764872760524e+01
5.891492419822859574e+02,4.875000000000000000e+02,4.601379583967571421e+02,8.125000000000000000e+01,6.500000000000000000e+02,4.411069481172823430e+02,1.625000000000000000e+02,3.465739021282293493e+02,9.570450511899417734e+01,9.703482285251243411e+01,6.425200376618917630e+01,3.051295858365436417e-02,1.004639283258634777e+02
2.625270896934415177e+01,1.269981823866697113e+02,8.125000000000000000e+01,4.875000000000000000e+02,5.687500000000000000e+02,8.125000000000000000e+01,5.715217477832850363e+02,6.330490935473435599e+01,6.066529734933920537e+01,9.166185499765960287e+01,8.497060708271047247e+01,-3.999881469159260322e-02,3.901526957893180736e+01
4.062500000000000000e+02,1.207106460237482679e+02,2.093288384592005684e+02,2.437500000000000000e+02,7.319493090483558895e+00,6.500000000000000000e+02,0.000000000000000000e+00,7.593824962351986585e+01,7.259579080720591548e+01,9.659573892039681198e+01,7.841221453155476695e+01,4.895469804492130761e-01,1.225209401535100824e+02
2.317559288770455908e+02,5.687500000000000000e+02,6.311544732780632785e+02,8.125000000000000000e+01,2.437500000000000000e+02,6.741139461172932101e+01,4.062500000000000000e+02,5.441237359716481023e+02,8.815447061487736846e+01,7.426473229337833004e+01,6.814666558753125969e+01,-1.559050653786355455e-02,-7.068178391704432784e+01
1.102185931859562515e+02,6.500000000000000000e+02,8.125000000000000000e+01,8.653170674458775125e+01,4.062500000000000000e+02,5.871930971841424025e+02,6.133051793435885202e+02,1.625000000000000000e+02,5.646000682080772037e+01,5.080069024190855487e+01,9.460188737951561677e+01,1.947628910422367077e-01,-5.795020690106530736e+01
4.875000000000000000e+02,8.125000000000000000e+01,4.147374729763306505e+02,3.725327705318880476e+02,6.426704690718548818e+02,2.526436346904134496e+02,2.437500000000000000e+02,4.062500000000000000e+02,8.427298021053182708e+01,6.349340494139052282e+01,5.314877265303343989e+01,1.841228952200296143e-01,8.376029483028355571e+01
5.609754641974328706e+02,6.500000000000000000e+02,1.625000000000000000e+02,2.035507289320849509e+02,5.687500000000000000e+02,2.108314290824390298e+02,4.123058161163721707e+02,0.000000000000000000e+00,5.527712615357175707e+01,8.426686594363127369e+01,8.563570869959335141e+01,-8.214888645465522055e-02,8.156653401940793913e+01
4.875000000000000000e+02,1.807308106736672926e+02,9.181102840026329659e+01,2.437500000000000000e+02,3.385153342302694455e+02,0.000000000000000000e+00,6.500000000000000000e+02,1.247902248751410781e+02,7.520743926068044516e+01,9.331135189196301383e+01,5.733760467762266444e+01,-2.961108923712246765e-01,-7.430207364133134540e+00
4.062500000000000000e+02,4.312434323058649284e+02,2.979950123896601895e+02,1.625000000000000000e+02,3.978231205012572218e+02,2.437500000000000000e+02,5.687500000000000000e+02,4.711186365291640641e+02,8.033993894191635832e+01,9.379388856397689267e+01,9.881862624398550565e+01,1.620762675622235971e-01,-5.681871499654111801e+01
1.344885951652660196e+02,4.062500000000000000e+02,2.723150001608078128e+02,2.437500000000000000e+02,0.000000000000000000e+00,5.118413766740770825e+02,4.875000000000000000e+02,6.173399804240557387e+02,8.204489985706791799e+01,7.090567110477445567e+01,5.659326994614733763e+01,4.256807009503993378e-01,1.220249844088529869e+02
4.640841713424048294e+02,1.625000000000000000e+02,2.557596004426347918e+02,4.875000000000000000e+02,2.437500000000000000e+02,3.820727110502647861e+02,5.687500000000000000e+02,5.970938812168708409e+02,8.452718586992909877e+01,9.569375941522392282e+01,5.799035801928263112e+01,1.124743378661920284e-01,-1.125496720328560940e+02
4.062500000000000000e+02,1.625000000000000000e+02,5.342376699413995311e+02,3.005276230629801262e+02,1.111376964463110539e+02,1.434778649087011182e+01,8.125000000000000000e+01,4.875000000000000000e+02,5.245324307004010222e+01,6.173584061832478653e+01,9.944269530004460478e+01,-1.638494626546883048e-01,2.992290680303996808e+01
0.000000000000000000e+00,5.687500000000000000e+02,5.944660964291110758e+02,1.776026820921117348e+02,4.340536522236945984e+02,3.739630211032026637e+02,6.500000000000000000e+02,0.000000000000000000e+00,6.687224453861037432e+01,7.615157491379230237e+01,7.924954220881321021e+01,-2.297542687734894507e-01,1.047476859751732547e+02
6.500000000000000000e+02,7.030271356808192706e+01,2.952988785250402657e+02,0.000000000000000000e+00,1.598941085590454350e+02,5.687500000000000000e+02,2.437500000000000000e+02,5.720132070885370013e+02,6.912669339862964080e+01,6.660954582698587956e+01,8.902290576689742352e+01,-3.105110512141724399e-01,-1.044717957715241852e+02
6.500000000000000000e+02,8.125000000000000000e+01,5.757825457954583044e+02,1.859046740401034583e+02,1.175386920079791935e+02,5.243526349606914891e+02,4.875000000000000000e+02,1.625000000000000000e+02,8.245876918439282122e+01,5.997816135189535913e+01,9.415184036120558631e+01,5.167151740609834398e-01,8.288772646050263404e+01
5.237342812399309651e+02,5.687500000000000000e+02,4.766943697405173452e+02,2.437500000000000000e+02,0.000000000000000000e+00,6.371561626731223527e+01,4.875000000000000000e+02,1.626707959069428000e+02,7.148143596487649631e+01,6.261337065206618746e+01,6.303635378008757328e+01,-4.959076917271890150e-01,1.188637816043656414e+02
2.437500000000000000e+02,4.062500000000000000e+02,4.696477940582976629e+01,7.033999348023641573e+01,3.638227731789107224e+02,2.187517124770954524e+02,2.437500000000000000e+02,5.687500000000000000e+02,9.238726623029924667e+01,8.316029095505271584e+01,6.237680755448337067e+01,2.283755847610042800e-01,1.049024944151192642e+02
1.625000000000000000e+02,3.487327190645448241e+02,6.500000000000000000e+02,1.693913973122347443e+02,3.934381541827922746e+01,6.500000000000000000e+02,6.203012995301742194e+02,2.437500000000000000e+02,9.512258960865123925e+01,7.973002106288225832e+01,8.905371757097572072e+01,2.149194628533561413e-01,-8.496876366791610735e+00
1.431832558858848472e+02,4.875000000000000000e+02,3.861583136712097257e+02,8.125000000000000000e+01,1.625000000000000000e+02,8.718764003216339376e+00,4.875000000000000000e+02,4.422471581803987988e+02,7.236105662067461708e+01,8.938571940521653403e+01,5.929068715327107952e+01,5.847286646671390892e-02,6.400974202892794551e+01
5.957214012780005987e+02,1.625000000000000000e+02,4.875000000000000000e+02,4.764969239850427698e+02,8.125000000000000000e+01,5.231064016752872021e+02,3.157888342964138246e+02,4.875000000000000000e+02,7.287854053814967870e+01,7.622053926723934580e+01,5.537205659547124981e+01,1.047058229776888921e-01,1.086273124206301759e+02
4.476253192904475782e+02,4.875000000000000000e+02,4.356185873218257711e+02,8.125000000000000000e+01,2.437500000000000000e+02,4.282714727871052105e+02,4.875000000000000000e+02,1.398801439164507485e+02,9.133916788486615701e+01,6.064532581101188669e+01,6.537015907454595265e+01,-1.732262479507787056e-01,1.080914818412620448e+01
2.437500000000000000e+02,5.107473211331785024e+02,5.070549357140580469e+02,6.500000000000000000e+02,4.150272030591709722e+02,4.062500000000000000e+02,2.437500000000000000e+02,5.696619718892067112e+02,6.053131793858170795e+01,7.209005693926113167e+01,8.643995750949697765e+01,-5.172180380290984925e-01,-5.075766891276756354e+01
3.084300477699852649e+02,1.625000000000000000e+02,2.856185332040285516e+02,4.875000000000000000e+02,4.062500000000000000e+02,3.444581856506841859e+02,1.625000000000000000e+02,2.616252364932851151e+02,5.934319887634266877e+01,9.107370870073124536e+01,9.697799154391415755e+01,-4.922108890146340565e-01,-1.225134428750848627e+02
8.125000000000000000e+01,8.605117677113906893e+01,1.755881354288746365e+02,6.500000000000000000e+02,6.211699341359042137e+02,5.687500000000000000e+02,0.000000000000000000e+00,5.494961205017478960e+02,6.695272971247952398e+01,5.246743901754527428e+01,9.240615244446038901e+01,4.030305917897820667e-01,-1.007792334626809776e+02
3.451489715169105352e+02,0.000000000000000000e+00,5.639455549241372410e+02,4.062500000000000000e+02,4.875000000000000000e+02,4.347393367744396073e+02,8.125000000000000000e+01,2.579307931425065590e+02,7.301438735395544199e+01,8.695105520854608017e+01,6.317047843386307449e+01,-1.549475470837449187e-01,1.118340188320209307e+02
2.128625682371535675e+02,8.125000000000000000e+01,4.875000000000000000e+02,5.961456025052098084e+02,2.437500000000000000e+02,5.421549772636064972e+02,4.457147868130396091e+02,4.062500000000000000e+02,6.016994192453347523e+01,6.624995858641572966e+01,9.997984739814972954e+01,3.506513439324337456e-01,-7.439910910270577915e+01
4.461945676982296618e+02,4.787578131010275229e+02,2.437500000000000000e+02,4.875000000000000000e+02,8.125000000000000000e+01,4.062500000000000000e+02,6.257006761483944501e+02,1.279903314996500256e+02,6.708748864004756740e+01,8.137888141101863937e+01,5.876126209918361099e+01,-4.484279961876000975e-01,-8.527384245491614934e+01
2.186880182225131080e+02,0.000000000000000000e+00,5.349953556870603961e+02,4.062500000000000000e+02,5.687500000000000000e+02,1.539560558428290449e+02,2.437500000000000000e+02,2.160494951943663864e+02,9.241302827834846312e+01,8.754331586746030780e+01,7.361491063221261300e+01,4.808667772792884487e-01,1.152056514249615589e+02
5.786328833009880555e+02,5.687500000000000000e+02,6.208296358272195903e+02,8.125000000000000000e+01,0.000000000000000000e+00,1.586491117853446724e+02,5.687500000000000000e+02,5.569667617858434596e+02,6.386055134686051815e+01,9.770937810215721697e+01,6.824149117425493216e+01,2.115792132110003998e-01,-8.877039142537901384e+00
