-5.235987755982988157e-01
-4.693881275176151613e-01
-4.180121304534796800e-01
-3.693957268897337110e-01
-3.234638593102186488e-01
-2.801414701987757772e-01
-2.393535020392466017e-01
-2.010248973154725449e-01
-1.650805985112949736e-01
-1.314455481105553103e-01
-1.000446885970948524e-01
-7.080296245475509176e-02
-4.364531216737735364e-02
-1.849668021880315413e-02
4.717990907126386191e-03
2.607375872656944593e-02
4.564568075568497391e-02
6.350881451063139504e-02
7.973821750756744653e-02
9.440894726265168513e-02
1.075960612920427023e-01
1.193746171118990479e-01
1.298196722383793134e-01
1.390062841876423261e-01
1.470095104758464277e-01
1.539044086191501681e-01
1.597660361337125690e-01
1.646694505356922078e-01
1.686897093412472182e-01
1.719018700665361776e-01
1.743809902277178026e-01
1.762021273409511424e-01
1.774403389223945804e-01
1.781706824882066109e-01
1.784682155545456728e-01
1.784843057394027710e-01
1.782911748984299105e-01
1.777210674873163088e-01
1.767879111737695463e-01
1.755056336254970928e-01
1.738881625102065287e-01
1.719494254956052681e-01
1.697033502494009471e-01
1.671638644393009798e-01
1.643448957330129467e-01
1.612603717982443730e-01
1.579242203027027835e-01
1.543503689140956481e-01
1.505527453001305471e-01
1.465452771285149225e-01
1.423418920669564103e-01
1.379565177831624245e-01
1.334030819448404903e-01
1.286955122196982160e-01
1.238477362754430433e-01
1.188736817797825113e-01
1.137872764004241311e-01
1.086024478050754555e-01
1.033331236614439819e-01
9.799323163723720753e-02
9.259669940016271306e-02
8.715745461792796800e-02
8.168942495824049743e-02
7.620653808880784030e-02
7.072272167733748005e-02
6.525190339153701113e-02
5.980801089911386148e-02
5.440497186777561167e-02
4.905671396522977290e-02
4.377716485918384248e-02
3.858025221734538712e-02
3.347990370742184862e-02
2.849004699712080757e-02
2.362460975414978903e-02
1.889751964621624869e-02
1.432270434102778101e-02
9.914091506291855538e-03
5.685608809715997358e-03
1.651183919007814804e-03
-2.175255498125305831e-03
-5.779781773975783965e-03
-9.148467240836066772e-03
-1.226738423099871245e-02
-1.512260507675616816e-02
-1.770020211040074232e-02
-1.998624766422529841e-02
-2.196681407052197832e-02
-2.362797366158342349e-02
-2.495579876970205335e-02
-2.593636172717034283e-02
-2.655573486628087787e-02
-2.679999051932585585e-02
-2.680346742272377014e-02
-2.678579880802604493e-02
-2.673343729511883093e-02
-2.664734938078106366e-02
-2.652850156179168556e-02
-2.637786033492963214e-02
-2.619639219697383892e-02
-2.598506364470325528e-02
-2.574484117489681326e-02
-2.547669128433344837e-02
-2.518158046979210307e-02
-2.486047522805171980e-02
-2.451434205589123408e-02
-2.414414745008958141e-02
-2.375085790742570077e-02
-2.333543992467854156e-02
-2.289885999862702540e-02
-2.244208462605010515e-02
-2.196608030372671286e-02
-2.147181352843578750e-02
-2.096025079695627152e-02
-2.043235860606709697e-02
-1.988910345254720977e-02
-1.933145183317554194e-02
-1.876037024473103942e-02
